x,y,z
-13.248340803717156,-1.8281107977295972,-0.5718762334232801
-13.249098769463862,-1.8303007255321324,-0.5595553806209461
-13.249833298551158,-1.8324906567034345,-0.5472330538790231
-13.250544388133743,-1.8346805875200793,-0.5349092971350616
-13.25123203544922,-1.836870514258827,-0.5225841543324196
-13.251896237818114,-1.8390604331966853,-0.5102576694201151
-13.252536992643853,-1.841250340610974,-0.49792988635265495
-13.253154297412824,-1.8434402327791992,-0.4856008490899028
-13.253748149694353,-1.8456301059792088,-0.4732706015969053
-13.254318547140716,-1.8478199564891153,-0.4609391878437478
-13.254865487487189,-1.8500097805873184,-0.4486066518053808
-13.255388968551996,-1.852199574552536,-0.43627303746148827
-13.255888988236364,-1.8543893346638192,-0.423938388796314
-13.256365544524522,-1.856579057200577,-0.4116027497985177
-13.256818635483702,-1.858768738442519,-0.39926616446100066
-13.257248259264165,-1.8609583746697556,-0.38692867678077303
-13.257654414099187,-1.8631479621627822,-0.374590330758784
-13.258037098305092,-1.8653374972024226,-0.3622511703997716
-13.25839631028124,-1.8675269760699627,-0.34991123971209365
-13.258732048510044,-1.8697163950470501,-0.3375705827075931
-13.25904431155699,-1.8719057504157548,-0.3252292434014267
-13.259333098070616,-1.874095038458619,-0.3128872658119173
-13.259598406782542,-1.876284255458612,-0.3005446939603835
-13.259840236507467,-1.8784733976991606,-0.2882015718710038
-13.260058586143176,-1.880662461464161,-0.27585794357064714
-13.260253454670563,-1.8828514430379795,-0.2635138530887231
-13.260424841153606,-1.8850403387054744,-0.251169344457014
-13.260572744739402,-1.8872291447520204,-0.23882446170953714
-13.260697164658144,-1.889417857463496,-0.2264792488823757
-13.260798100223157,-1.8916064731263378,-0.21413375001352938
-13.260875550830876,-1.8937949880275053,-0.20178800914274517
-13.26092951596087,-1.895983398454521,-0.18944207031138027
-13.260959995175831,-1.8981717006954617,-0.17709597756223336
-13.260966988121591,-1.9003598910389787,-0.16474977493939566
-13.260950494527128,-1.9025479657743012,-0.15240350648807952
-13.260910514204529,-1.904735921191284,-0.14005721625448395
-13.260847047049067,-1.906923753580371,-0.12771094828562313
-13.260760093039123,-1.9091114592326737,-0.1153647466291796
-13.260649652236259,-1.9112990344398966,-0.10301865533333145
-13.260515724785165,-1.9134864754943917,-0.09067271844661857
-13.260358310913693,-1.9156737786892126,-0.07832698001777194
-13.260177410932855,-1.9178609403180489,-0.06598148409556347
-13.259973025236802,-1.9200479566752995,-0.053636274728638154
-13.259745154302857,-1.9222348240560265,-0.04129139596537562
-13.2594937986915,-1.9244215387560222,-0.02894689185372129
-13.259218959046358,-1.9266080970718131,-0.016602806441034894
-13.25892063609422,-1.9287944953006224,-0.004259183773934945
-13.258598830645035,-1.930980729740449,0.008083932101869586
-13.258253543591909,-1.9331667966900137,0.02042649714171549
-13.257884775911101,-1.9353526924488405,0.03276846730215473
-13.257492528662025,-1.9375384133172242,0.04510979854110634
-13.257076802987248,-1.9397239555962267,0.0574504468180225
-13.256637600112501,-1.9419093155877167,0.0697903680940293
-13.256174921346636,-1.9440944895944183,0.08212951833208992
-13.255688768081678,-1.9462794739198508,0.09446785349716232
-13.255179141792784,-1.9484642648683692,0.10680532955636379
-13.254646044038259,-1.9506488587451873,0.11914190247910646
-13.25408947645954,-1.9528332518564069,0.13147752823727224
-13.25350944078121,-1.9550174405089495,0.14381216280535697
-13.252905938810974,-1.9572014210106383,0.15614576216064277
-13.252278972439663,-1.9593851896702397,0.1684782822833349
-13.251628543641234,-1.9615687427973616,0.18080967915672946
-13.25095465447276,-1.9637520767026155,0.19313990876736425
-13.250257307074428,-1.9659351876974607,0.2054689271051895
-13.249536503669537,-1.9681180720943707,0.21779669016370223
-13.248792246564475,-1.9703007262067402,0.2301231539401162
-13.248024538148746,-1.972483146348926,0.24244827443551278
-13.247233380894926,-1.974665328836285,0.25477200765500957
-13.246418777358683,-1.9768472699851665,0.2670943096078972
-13.245580730178757,-1.9790289661129052,0.2794151363078094
-13.244719242076963,-1.981210413537893,0.2917344437728701
-13.243834315858178,-1.9833916085794838,0.3040521880258675
-13.24292595441032,-1.985572547558123,0.316368325094385
-13.241994160704378,-1.9877532267953042,0.3286828110109767
-13.24103893779436,-1.9899336426135532,0.34099560181331107
-13.24006028881731,-1.992113791336503,0.3533066535443448
-13.239058216993294,-1.9942936692888562,0.3656159222524579
-13.238032725625382,-1.9964732727964425,0.3779233639916212
-13.236983818099668,-1.9986525981861432,0.3902289348215493
-13.23591149788521,-2.0008316417860104,0.40253259080786763
-13.234815768534064,-2.0030103999252136,0.41483428802225014
-13.233696633681266,-2.0051888689340673,0.42713398254258617
-13.232554097044789,-2.0073670451440435,0.4394316304531332
-13.231388162425578,-2.0095449248877872,0.4517271878446861
-13.230198833707504,-2.0117225044991347,0.46402061081470886
-13.22898611485739,-2.0138997803130922,0.4763118554675103
-13.227750009924943,-2.016076748665861,0.48860087791438866
-13.226490523042793,-2.018253405894888,0.5008876342738028
-13.225207658426458,-2.0204297483388594,0.5131720806715098
-13.223901420374332,-2.022605772337644,0.5254541732407302
-13.222571813267676,-2.0247814742324026,0.5377338681223012
-13.221218841570614,-2.0269568503655835,0.5500111214648455
-13.219842509830087,-2.029131897080832,0.5622858894249037
-13.218442822675884,-2.0313066107231617,0.5745581281671108
-13.21701978482059,-2.0334809876388134,0.586827793864336
-13.215573401059597,-2.035655024175366,0.5990948426978585
-13.21410367627106,-2.037828716681742,0.6113592308575042
-13.212610615415926,-2.04000206150816,0.6236209145418079
-13.211094223537877,-2.042175055006208,0.6358798499581707
-13.209554505763338,-2.044347693528826,0.6481359933230254
-13.207991467301438,-2.0465199734303154,0.6603893008619697
-13.206405113444031,-2.048691891066349,0.6726397288099386
-13.204795449565646,-2.0508634427940162,0.6848872334113544
-13.203162481123483,-2.0530346249717772,0.6971317709202925
-13.201506213657401,-2.055205433959509,0.7093732976006216
-13.19982665278988,-2.057375866118533,0.7216117697261635
-13.198123804226041,-2.0595459178115814,0.7338471435808543
-13.196397673753578,-2.061715585402883,0.7460793754589045
-13.19464826724278,-2.063884865258102,0.7583084216649392
-13.19287559064651,-2.0660537537443258,0.770534238514163
-13.191079650000145,-2.0682222472302088,0.7827567823325119
-13.189260451421616,-2.070390342085835,0.7949760094568207
-13.187418001111343,-2.072558034682833,0.8071918762349601
-13.185552305352232,-2.0747253213943653,0.8194043390260033
-13.183663370509663,-2.0768921985950235,0.8316133542003742
-13.181751203031443,-2.079058662661062,0.8438188781400204
-13.179815809447833,-2.0812247099702437,0.8560208672385444
-13.177857196371468,-2.0833903369018643,0.8682192779013732
-13.175875370497385,-2.0855555398368235,0.8804140665459113
-13.173870338602956,-2.0877203151576413,0.8926051896016873
-13.171842107547928,-2.089884659248348,0.9047926035105346
-13.169790684274329,-2.092048568494671,0.91697626472671
-13.1677160758065,-2.0942120392839065,0.929156129717079
-13.165618289251043,-2.096375068005029,0.9413321549612478
-13.163497331796822,-2.098537651048614,0.9535042969517473
-13.161353210714921,-2.1006997848068893,0.9656725121941561
-13.159185933358609,-2.1028614656738087,0.9778367572072737
-13.156995507163352,-2.1050226900449753,0.9899969885232697
-13.154781939646758,-2.107183454317625,1.0021531626878495
-13.152545238408562,-2.109343754890803,1.0143052362603906
-13.15028541113062,-2.11150358816518,1.0264531658141096
-13.148002465576845,-2.113662950543176,1.0385969079362114
-13.145696409593207,-2.115821838428986,1.0507364192280553
-13.143367251107719,-2.117980248228488,1.0628716563052953
-13.141014998130375,-2.120138176349388,1.0750025757980375
-13.138639658753156,-2.1222956192011053,1.0871291343510001
-13.136241241149989,-2.1244525731948602,1.0992512886236694
-13.13381975357672,-2.1266090347436926,1.1113689952904462
-13.131375204371087,-2.1287650002624194,1.1234822110408036
-13.128907601952713,-2.1309204661676615,1.1355908925794413
-13.12641695482303,-2.133075428877916,1.147694996626447
-13.123903271565306,-2.1352298848134654,1.1597944799174384
-13.121366560844589,-2.1373838303964523,1.1718892992037229
-13.118806831407666,-2.139537262050914,1.183979411252452
-13.11622409208306,-2.141690176202744,1.1960647728467835
-13.113618351780998,-2.143842569279699,1.2081453407860168
-13.11098961949335,-2.145994437711476,1.220221071885763
-13.10833790429365,-2.1481457779296442,1.232291922978091
-13.105663215337024,-2.1502965863676877,1.244357850911691
-13.102965561860168,-2.152446859461045,1.2564188125520137
-13.100244953181342,-2.1545965936470974,1.2684747647814358
-13.097501398700304,-2.156745785365137,1.2805256644994025
-13.094734907898305,-2.1588944310564484,1.2925714686225998
-13.09194549033804,-2.1610425271643177,1.304612134085091
-13.089133155663632,-2.1631900701339575,1.3166476178384745
-13.086297913600589,-2.165337056412646,1.3286778768520364
-13.083439773955766,-2.167483482449615,1.3407028681129185
-13.08055874661735,-2.1696293446961548,1.352722548626247
-13.077654841554825,-2.1717746396055273,1.3647368754153046
-13.074728068818914,-2.1739193636331104,1.3767458055216713
-13.071778438541573,-2.17606351323628,1.3887492960053958
-13.068805960935945,-2.178207084874539,1.4007473039451286
-13.065810646296326,-2.1803500750093834,1.412739786438282
-13.062792504998127,-2.182492480104493,1.424726700601186
-13.059751547497859,-2.184634296625533,1.4367080035692474
-13.05668778433307,-2.1867755210404005,1.4486836524970859
-13.053601226122328,-2.1889161498190157,1.460653604558701
-13.050491883565185,-2.191056179433475,1.4726178169476105
-13.047359767442119,-2.1931956063580254,1.4845762468770334
-13.04420488861454,-2.195334427069042,1.4965288515800048
-13.041027258024709,-2.197472638045079,1.5084755883095495
-13.037826886695726,-2.199610235766886,1.5204164143388286
-13.03460378573149,-2.2017472167173686,1.532351286961305
-13.031357966316664,-2.2038835773816365,1.5442801634908754
-13.028089439716624,-2.2060193142470172,1.5562030012620318
-13.024798217277427,-2.2081544238030917,1.5681197576300152
-13.021484310425791,-2.210288902541602,1.5800303899709773
-13.018147730669021,-2.212422746956626,1.591934855682109
-13.014788489595004,-2.214555953544403,1.6038331121818066
-13.011406598872162,-2.2166885188034677,1.6157251169098286
-13.008002070249386,-2.2188204392346815,1.6276108273274474
-13.004574915556027,-2.2209517113411397,1.639490200917582
-13.001125146701845,-2.2230823316282597,1.65136319518497
-12.997652775676979,-2.2252122966037673,1.6632297676563124
-12.994157814551873,-2.2273416027777033,1.6750898758804336
-12.99064027547729,-2.2294702466624194,1.6869434774284104
-12.987100170684217,-2.231598224772666,1.698790529893753
-12.983537512483853,-2.233725533625488,1.7106309908925255
-12.979952313267566,-2.2358521697403626,1.722464818063531
-12.976344585506832,-2.2379781296390746,1.734291969068434
-12.972714341753225,-2.2401034098458217,1.7461124015919274
-12.969061594638333,-2.242228006887237,1.7579260733418738
-12.965386356873775,-2.2443519172923,1.769732942049468
-12.961688641251078,-2.2464751375924426,1.7815329654693857
-12.957968460641695,-2.2485976643215295,1.7933261013799193
-12.954225827996957,-2.250719494015862,1.8051123075831457
-12.950460756347985,-2.252840623214225,1.81689154190507
-12.946673258805696,-2.2549610484577967,1.8286637621957869
-12.942863348560735,-2.2570807662902794,1.8404289263296079
-12.93903103888343,-2.2591997732578615,1.8521869922052352
-12.935176343123745,-2.261318065909226,1.8639379177458983
-12.93129927471125,-2.263435640795559,1.875681660899513
-12.92739984715505,-2.265552494470567,1.887418179638825
-12.923478074043762,-2.267668623490494,1.8991474319615624
-12.919533969045462,-2.2697840244140797,1.9108693758905833
-12.915567545907633,-2.2718986938026897,1.9225839694740403
-12.911578818457116,-2.2740126282201873,1.9342911707855024
-12.907567800600079,-2.2761258242330453,1.9459909379241318
-12.90353450632196,-2.2782382784103157,1.95768322901482
-12.899478949687403,-2.280349987323624,1.9693680022083428
-12.895401144840227,-2.2824609475472233,1.9810452156815042
-12.891301106003397,-2.284571155657986,1.9927148276372915
-12.887178847478934,-2.286680608235374,2.0043767963050176
-12.883034383647887,-2.2887893018615397,2.0160310799404852
-12.878867728970292,-2.2908972331212585,2.0276776368261196
-12.874678897985106,-2.2930043986019397,2.03931642527112
-12.87046790531017,-2.29511079489372,2.0509474036116173
-12.866234765642147,-2.297216418589366,2.0625705302108286
-12.861979493756486,-2.2993212662843816,2.074185763459177
-12.857702104507363,-2.301425334576919,2.0857930617744724
-12.85340261282763,-2.3035286200678806,2.097392383602042
-12.84908103372875,-2.3056311193609154,2.1089836874148915
-12.844737382300787,-2.307732829062337,2.120566931713837
-12.840371673712301,-2.3098337457812668,2.132142075027668
-12.835983923210359,-2.3119338661295408,2.1437090759132844
-12.831574146120392,-2.3140331867218165,2.155267892955864
-12.827142357846242,-2.3161317041754694,2.1668184847689824
-12.82268857387006,-2.3182294151106615,2.178360809994787
-12.818212809752229,-2.3203263161504317,2.189894827304121
-12.813715081131367,-2.32242240392054,2.201420495396702
-12.80919540372422,-2.324517675049625,2.212937773001237
-12.804653793325656,-2.3266121261691213,2.2244466188755943
-12.800090265808569,-2.328705753913323,2.2359469918069297
-12.795504837123852,-2.330798554919353,2.247438850611868
-12.790897523300325,-2.3328905258272243,2.258922154136599
-12.786268340444703,-2.334981663279852,2.270396861257082
-12.781617304741504,-2.3370719639229613,2.281862930879142
-12.77694443245304,-2.3391614244052077,2.2933203219386606
-12.772249739919308,-2.3412500413781503,2.304768993401687
-12.767533243557981,-2.3433378114962835,2.316208904264602
-12.762794959864328,-2.34542473141698,2.3276400135542676
-12.758034905411153,-2.3475107978006133,2.339062280328169
-12.753253096848749,-2.3495960073104434,2.3504756636745556
-12.748449550904851,-2.351680356612726,2.361880122712599
-12.743624284384552,-2.3537638423766665,2.373275616592521
-12.738777314170251,-2.3558464612744525,2.38466210449577
-12.733908657221617,-2.3579282099812784,2.3960395456351318
-12.72901833057551,-2.360009085175312,2.407407899254906
-12.724106351345933,-2.3620890835377377,2.4187671246310267
-12.71917273672395,-2.3641682017527583,2.430117181071233
-12.714217503977657,-2.3662464365076388,2.4414580279151914
-12.70924067045212,-2.3683237844926732,2.452789624534657
-12.704242253569282,-2.3704002424011414,2.464111930333607
-12.699222270827939,-2.372475806929488,2.475424904748405
-12.694180739803665,-2.3745504747771613,2.4867285072479244
-12.689117678148747,-2.3766242426467126,2.498022697333706
-12.684033103592146,-2.3786971072438012,2.5093074345401014
-12.678927033939393,-2.3807690652771676,2.520582678434415
-12.673799487072571,-2.382840113458688,2.5318483886170533
-12.668650480950234,-2.384910248503326,2.543104524721664
-12.663480033607348,-2.3869794671292426,2.554351046415279
-12.658288163155222,-2.3890477660576703,2.5655879133984816
-12.653074887781463,-2.3911151420130268,2.576815085405509
-12.647840225749869,-2.393181591722947,2.5880325222044323
-12.642584195400442,-2.3952471119181635,2.5992401835972903
-12.637306815149252,-2.3973116993326418,2.610438029420221
-12.632008103488403,-2.3993753507035347,2.6216260195436307
-12.626688078985968,-2.4014380627711778,2.6328041138723104
-12.621346760285938,-2.4034998322791807,2.6439722723456014
-12.61598416610814,-2.4055606559743117,2.65513045493752
-12.610600315248151,-2.4076205306066174,2.6662786216569168
-12.605195226577287,-2.4096794529294057,2.677416732547617
-12.599768919042491,-2.4117374196992154,2.688544747688553
-12.594321411666298,-2.413794427675847,2.69966262719391
-12.588852723546744,-2.415850473622404,2.7107703312132942
-12.583362873857318,-2.4179055543052552,2.7218678199318336
-12.577851881846884,-2.4199596664941176,2.732955053570351
-12.57231976683963,-2.422012806961928,2.7440319923854957
-12.566766548234966,-2.4240649724850543,2.755098596669891
-12.561192245507511,-2.426116159843095,2.7661548267522735
-12.555596878206977,-2.4281663658190347,2.777200642997626
-12.549980465958125,-2.430215587199226,2.7882360058073354
-12.544343028460684,-2.4322638207733305,2.7992608756193342
-12.538684585489296,-2.434311063334441,2.810275212908231
-12.533005156893456,-2.4363573116789614,2.8212789781854477
-12.527304762597403,-2.438402562606717,2.8322721319993835
-12.521583422600079,-2.4404468129209675,2.8432546349355388
-12.515841156975076,-2.4424900594283305,2.854226447616662
-12.510077985870529,-2.444532298938891,2.865187530702889
-12.504293929509075,-2.446573528266105,2.876137844891881
-12.498489008187752,-2.4486137442269387,2.8870773509189767
-12.492663242277983,-2.450652943641764,2.898006009557322
-12.486816652225437,-2.4526911233344078,2.9089237816180162
-12.480949258550016,-2.4547282801321795,2.9198306279502466
-12.475061081845737,-2.456764410865895,2.9307265094414396
-12.469152142780697,-2.458799512369811,2.9416113870173906
-12.463222462096978,-2.4608335814817464,2.9524852216424065
-12.457272060610597,-2.4628666150429495,2.963347974319445
-12.451300959211391,-2.464898609898277,2.974199606090269
-12.445309178863008,-2.4669295628960395,2.985040078035565
-12.439296740602774,-2.46895947088814,2.9958693512750867
-12.433263665541663,-2.4709883307299947,3.0066873869678075
-12.427209974864189,-2.4730161392806194,3.0174941463120515
-12.421135689828352,-2.475042893402579,3.0282895905456284
-12.415040831765578,-2.4770685899619798,3.0390736809459846
-12.408925422080603,-2.4790932258285925,3.049846378830318
-12.402789482251423,-2.481116797875743,3.060607645555756
-12.396633033829255,-2.4831393029803626,3.0713574425194583
-12.390456098438376,-2.485160738023021,3.082095731158768
-12.384258697776142,-2.4871810998878923,3.0928224729513545
-12.378040853612829,-2.489200385462813,3.103537629415352
-12.37180258779162,-2.4912185916392735,3.114241162109479
-12.3655439222285,-2.4932357153123754,3.1249330326332068
-12.359264878912192,-2.495251753380937,3.135613202626868
-12.352965479904052,-2.497266702747445,3.1462816337718214
-12.346645747338027,-2.4992805603180592,3.156938287790561
-12.340305703420563,-2.5012933230026357,3.1675831264468775
-12.333945370430532,-2.503304987714754,3.178216111545979
-12.327564770719134,-2.505315551371716,3.188837204934642
-12.321163926709849,-2.507325010894521,3.199446368501337
-12.314742860898344,-2.5093333632079093,3.210043564176366
-12.3083015958524,-2.511340605240373,3.220628753932007
-12.301840154211815,-2.5133467339241795,3.2312018997826537
-12.295358558688351,-2.5153517461953436,3.241762963784931
-12.288856832065635,-2.5173556389936467,3.2523119080378486
-12.28233499719909,-2.519358409262666,3.26284869468294
-12.275793077015859,-2.521360053949763,3.2733732859043783
-12.269231094514705,-2.5233605700061013,3.2838856439291457
-12.262649072765948,-2.5253599543866896,3.2943857310271216
-12.256047034911388,-2.52735820405032,3.304873509511261
-12.249425004164202,-2.529355315959636,3.31534894173772
-12.2427830038089,-2.5313512870810966,3.3258119901059713
-12.236121057201196,-2.533346114385047,3.336262617058963
-12.229439187767959,-2.5353397948456893,3.3467007850832293
-12.22273741900714,-2.5373323254410565,3.357126456709054
-12.216015774487637,-2.539323703153119,3.3675395945105815
-12.209274277849289,-2.5413139249676866,3.3779401611059674
-12.202512952802724,-2.5433029878745104,3.3883281191574954
-12.195731823129321,-2.5452908888672128,3.398703431371727
-12.188930912681109,-2.5472776249433444,3.4090660604996295
-12.18211024538067,-2.5492631931044185,3.4194159693367094
-12.175269845221097,-2.5512475903558123,3.4297531207231495
-12.168409736265861,-2.553230813706906,3.4400774775439316
-12.161529942648762,-2.5552128601710247,3.4503890027289845
-12.154630488573828,-2.557193726765432,3.46068765925331
-12.147711398315233,-2.5591734105114092,3.4709734101371157
-12.140772696217219,-2.5611519084342014,3.481246218445938
-12.133814406693993,-2.56312921756302,3.4915060472908084
-12.126836554229676,-2.565105334931111,3.5017528598283434
-12.119839163378176,-2.5670802575757246,3.511986619260906
-12.112822258763133,-2.5690539825381014,3.5222072888367126
-12.105785865077799,-2.571026506863595,3.53241483185001
-12.098730007085003,-2.572997827601497,3.542609211641149
-12.091654709617014,-2.574967941805211,3.5527903915967647
-12.084559997575484,-2.576936846532187,3.562958335149876
-12.077445895931355,-2.5789045388439225,3.5731130057800398
-12.07031242972475,-2.580871015806013,3.583254367013461
-12.063159624064921,-2.5828362744881206,3.5933823824231435
-12.05598750413014,-2.5848003119640235,3.6034970156290096
-12.04879609516761,-2.586763125311576,3.6135982302980367
-12.04158542249337,-2.5887247116127994,3.6236859901443745
-12.03435551149224,-2.5906850679537743,3.6337602589294953
-12.027106387617701,-2.59264419142473,3.643821000462311
-12.019838076391801,-2.594602079120072,3.653868178599313
-12.012550603405082,-2.596558728138314,3.6639017572446844
-12.005243994316501,-2.5985141355821346,3.673921700350449
-11.997918274853316,-2.60046829855839,3.683927971916591
-11.990573470810983,-2.6024212141781353,3.6939205359911833
-11.983209608053121,-2.604372879556578,3.7038993566705303
-11.975826712511386,-2.606323291813122,3.7138643980992763
-11.968424810185349,-2.6082724480714057,3.7238156244705425
-11.961003927142475,-2.6102203454592403,3.733753000026074
-11.953564089517961,-2.612166981108683,3.743676489056339
-11.946105323514711,-2.6141123521560345,3.753586055900675
-11.938627655403184,-2.6160564557418162,3.7634816649474065
-11.931131111521337,-2.6179992890108035,3.773363280633995
-11.92361571827452,-2.6199408491120173,3.783230867447133
-11.916081502135397,-2.6218811331987824,3.7930843899229045
-11.90852848964383,-2.6238201384286564,3.802923812646882
-11.900956707406815,-2.6257578619635065,3.8127491002542873
-11.893366182098351,-2.627694300969484,3.822560217430096
-11.885756940459386,-2.629629452617058,3.83235712890916
-11.8781290092977,-2.6315633140809895,3.8421397994763535
-11.870482415487796,-2.6334958825403927,3.8519081939666897
-11.862817185970865,-2.635427155178669,3.8616622772654474
-11.855133347754613,-2.6373571291835667,3.871402014308293
-11.847430927913228,-2.6392858017472385,3.8811273700814235
-11.839709953587242,-2.6412131700661123,3.8908383096216657
-11.831970451983473,-2.643139231341044,3.900534798016628
-11.824212450374901,-2.6450639827772267,3.910216800404807
-11.81643597610059,-2.646987421584246,3.9198842819757256
-11.808641056565582,-2.6489095449760724,3.929537207970052
-11.800827719240798,-2.6508303501710806,3.9391755436797324
-11.792995991662947,-2.652749834392072,3.948799254448096
-11.785145901434438,-2.6546679948662426,3.9584083056700003
-11.77727747622325,-2.6565848288252507,3.9680026627919576
-11.769390743762896,-2.658500333505122,3.977582291312237
-11.761485731852252,-2.660414506146386,3.9871471567810115
-11.753562468355517,-2.662327343993999,3.9966972248004615
-11.74562098120208,-2.6642388442973863,4.006232461024926
-11.737661298386444,-2.6661490043104488,4.015752831160996
-11.729683447968103,-2.6680578212915713,4.025258300967656
-11.721687458071484,-2.6699652925035804,4.034748836256406
-11.713673356885797,-2.6718714152138587,4.044224402891378
-11.705641172664976,-2.673776186694254,4.053684966789468
-11.697590933727561,-2.6756796042211266,4.063130493920442
-11.689522668456595,-2.6775816650753983,4.072560950307082
-11.681436405299545,-2.6794823665424747,4.0819763020252955
-11.673332172768175,-2.681381705912339,4.091376515204225
-11.665209999438465,-2.683279680479466,4.100761556026398
-11.657069913950506,-2.685176287542955,4.110131390727826
-11.648911945008392,-2.6870715244064196,4.119485985598135
-11.640736121380137,-2.68896538837806,4.1288253069806915
-11.632542471897526,-2.6908578767706732,4.138149321272713
-11.624331025456101,-2.6927489869015995,4.147457994925392
-11.616101811014962,-2.6946387160928427,4.156751294444022
-11.607854857596724,-2.6965270616709813,4.166029186388118
-11.599590194287401,-2.6984140209672045,4.175291637371533
-11.591307850236312,-2.7002995913173162,4.1845386140625696
-11.583007854655957,-2.7021837700617577,4.1937700831841225
-11.574690236821922,-2.7040665545456517,4.202986011513781
-11.566355026072792,-2.705947942118703,4.212186365883952
-11.558002251810036,-2.707827930135307,4.221371113181983
-11.549631943497895,-2.7097065159545197,4.2305402203502736
-11.541244130663285,-2.711583696940073,4.239693654386406
-11.532838842895698,-2.713459470460401,4.24883138234326
-11.524416109847099,-2.7153338338885757,4.2579533713291235
-11.515975961231806,-2.7172067846024155,4.2670595885078155
-11.5075184268264,-2.719078319984443,4.276150001098813
-11.499043536469618,-2.7209484374218533,4.285224576377359
-11.49055132006224,-2.722817134306603,4.294283281674583
-11.482041807566997,-2.7246844080353743,4.303326084377624
-11.47351502900844,-2.7265502560095767,4.312352951929736
-11.46497101447287,-2.728414675635382,4.321363851830414
-11.456409794108207,-2.7302776643237,4.3303587516355195
-11.447831398123887,-2.7321392194902114,4.33933761895737
-11.439235856790757,-2.7339993385553845,4.348300421464892
-11.430623200440971,-2.7358580189444646,4.357247126883707
-11.421993459467883,-2.7377152580874613,4.366177702996261
-11.413346664325939,-2.7395710534192057,4.3750921176419455
-11.404682845530562,-2.7414254023793054,4.383990338717201
-11.396002033658066,-2.7432783024122047,4.3928723341756415
-11.387304259345509,-2.7451297509671706,4.401738072028169
-11.378589553290633,-2.7469797454982983,4.410587520343079
-11.369857946251718,-2.7488282834644973,4.419420647246198
-11.361109469047484,-2.7506753623295372,4.428237420920974
-11.352344152557,-2.752520979562062,4.437037809608604
-11.343562027719548,-2.754365132635531,4.445821781608147
-11.334763125534527,-2.7562078190283095,4.454589305276633
-11.325947477061344,-2.758049036223628,4.463340349029189
-11.317115113419312,-2.759888781709576,4.472074881339142
-11.30826606578752,-2.7617270529791784,4.480792870738131
-11.299400365404729,-2.7635638475303574,4.489494285816235
-11.290518043569286,-2.7653991628659,4.49817909522207
-11.281619131638964,-2.7672329964935485,4.506847267662904
-11.272703661030917,-2.769065345925961,4.515498771904783
-11.263771663221503,-2.7708962086807243,4.524133576772638
-11.25482316974622,-2.7727255822803727,4.532751651150387
-11.245858212199577,-2.774553464252347,4.541352963981051
-11.236876822234976,-2.776379852129121,4.549937484266887
-11.227879031564605,-2.7782047434480734,4.558505181069464
-11.218864871959335,-2.7800281357515626,4.567056023509802
-11.209834375248603,-2.7818500265869535,4.575589980768477
-11.200787573320287,-2.7836704135065493,4.584107022085724
-11.19172449812062,-2.7854892940676756,4.592607116761558
-11.18264518165404,-2.787306665832672,4.601090234155876
-11.173549655983116,-2.789122526368872,4.609556343688577
-11.164437953228404,-2.790936873248645,4.61800541483966
-11.155310105568352,-2.792749704049331,4.626437417149353
-11.146166145239178,-2.794561016353377,4.634852320218207
-11.137006104534748,-2.7963708077482408,4.643250093707199
-11.1278300158065,-2.798179075826387,4.651630707337871
-11.118637911463276,-2.799985818185388,4.659994130892405
-11.109429823971235,-2.801791032427864,4.668340334213756
-11.10020578585375,-2.8035947161614896,4.67666928720575
-11.090965829691266,-2.805396866999075,4.684980959833199
-11.081709988121192,-2.807197482558439,4.6932753221219965
-11.07243829383782,-2.8089965604625196,4.701552344159251
-11.063150779592153,-2.81079409833939,4.709811996093358
-11.05384747819183,-2.8125900938221986,4.718054248134138
-11.044528422500985,-2.814384544549225,4.726279070552933
-11.035193645440154,-2.8161774481638684,4.734486433682724
-11.025843179986145,-2.8179688023146294,4.742676307918201
-11.016477059171917,-2.819758604655207,4.750848663715925
-11.007095316086483,-2.821546852844388,4.759003471594391
-10.99769798387477,-2.8233335445461303,4.76714070213416
-10.988285095737504,-2.8251186774295816,4.775260325977954
-10.978856684931111,-2.826902249169022,4.783362313830749
-10.969412784767588,-2.8286842574439186,4.791446636459912
-10.959953428614375,-2.830464699938933,4.799513264695291
-10.95047864989425,-2.8322435743439156,4.807562169429306
-10.94098848208522,-2.8340208783538916,4.815593321617076
-10.931482958720379,-2.8357966096690967,4.823606692276505
-10.921962113387798,-2.8375707659949967,4.831602252488416
-10.912425979730413,-2.83934334504226,4.839579973396616
-10.902874591445908,-2.841114344526783,4.847539826208033
-10.893307982286577,-2.842883762169721,4.855481782192798
-10.883726186059222,-2.8446515956974365,4.8634058126843716
-10.874129236625027,-2.8464178428415368,4.871311889079621
-10.86451716789944,-2.848182501338932,4.879199982838938
-10.854890013852055,-2.8499455689317355,4.887070065486345
-10.84524780850648,-2.851707043367363,4.89492210860959
-10.835590585940233,-2.8534669223985127,4.902756083860261
-10.825918380284604,-2.85522520378316,4.910571962953858
-10.816231225724561,-2.8569818852845503,4.918369717669945
-10.806529156498591,-2.858736964671246,4.926149319852205
-10.796812206898608,-2.8604904397171214,4.933910741408563
-10.787080411269818,-2.8622423082013726,4.941653954311292
-10.777333804010622,-2.863992567908457,4.9493789305970965
-10.767572419572435,-2.8657412166282414,4.9570856423672405
-10.757796292459641,-2.867488252155857,4.964774061787618
-10.748005457229414,-2.8692336722918057,4.97244416108887
-10.738199948491626,-2.8709774748419337,4.9800959125664885
